"dyadidyr","ccode_1","ccode_2","year","stateabb_1","majpow_1","numGPs","numstates","milex_1","milper_1","irst_1","pec_1","tpop_1","upop_1","cap_1","stateabb_2","majpow_2","milex_2","milper_2","irst_2","pec_2","tpop_2","upop_2","cap_2","dyad","conttype","colcont","alliance","distance"
2230855,2,230,1855,"USA",0,5,43,5892,26,711,14651,27386,1760,0.0759973675012589,"SPN",0,3884,92,33,298,14854,661,0.0223236586898565,NA,0,4,0,6092.00341796875
2230860,2,230,1860,"USA",0,6,46,7060,28,835,18282,31513,2639,0.0773721784353256,"SPN",0,4913,125,35,753,15640,761,0.0219517238438129,NA,0,4,0,6092.00341796875
2230864,2,230,1864,"USA",0,6,41,157390,1032,1031,22597,34863,3156,0.192912682890892,"SPN",0,5211,118,51,943,15860,852,0.0176745355129242,NA,0,4,0,6092.00341796875
2230866,2,230,1866,"USA",0,6,41,17821,77,1225,26846,36538,3452,0.098171703517437,"SPN",0,4987,107,39,922,15980,901,0.0204372089356184,NA,0,4,0,6092.00341796875
2230873,2,230,1873,"USA",0,6,33,15014,43,2602,53674,43006,4667,0.116268761456013,"SPN",0,10056,100,43,1325,16030,781,0.0239106174558401,NA,0,4,0,6092.00341796875
2230895,2,230,1895,"USA",0,7,39,15187,42,9598,182744,69580,11737,0.168098986148834,"SPN",0,4855,150,236,3488,18160,1508,0.0180949252098799,NA,0,4,0,6092.00341796875
2230898,2,230,1898,"USA",1,8,40,60011,236,11963,207271,73494,13162,0.197061851620674,"SPN",0,5939,153,262,3938,18400,1606,0.0170124489814043,NA,0,4,0,6092.00341796875
2255888,2,255,1888,"USA",0,6,38,12647,39,6594,139275,60496,8871,0.15232689678669,"GMY",1,38013,504,3813,70190,48020,5009,0.127286821603775,NA,0,0,0,6717.5419921875
2255889,2,255,1889,"USA",0,6,38,13195,39,7726,133959,61775,9275,0.154842659831047,"GMY",1,25670,504,3963,74835,48512,5317,0.118893198668957,NA,0,0,0,6717.5419921875
2255902,2,255,1902,"USA",1,8,43,39722,111,15187,300106,79163,15258,0.207668200135231,"GMY",1,42770,638,7466,119651,57767,9556,0.131132438778877,NA,0,4,0,6717.5419921875
2255903,2,255,1903,"USA",1,8,44,43814,106,14768,356268,80632,15812,0.210496455430984,"GMY",1,42263,636,8430,129819,58629,10011,0.134646117687225,NA,0,4,0,6717.5419921875
2255915,2,255,1915,"USA",1,8,45,257648,174,32667,580731,100546,24008,0.222082704305649,"GMY",1,5014000,3823,12278,174718,67883,14402,0.151112705469131,NA,0,4,0,6717.5419921875
2255916,2,255,1916,"USA",1,8,44,277421,179,43460,646120,101961,24688,0.232936024665833,"GMY",1,4974000,4580,14871,188756,67715,14576,0.150117725133896,NA,0,4,0,6717.5419921875
2255917,2,255,1917,"USA",1,8,44,658584,644,45784,710959,103268,25310,0.244028180837631,"GMY",1,7150000,5380,15501,198269,67368,14643,0.158168777823448,NA,0,4,0,6717.5419921875
2255918,2,255,1918,"USA",1,7,50,7014226,2897,45176,743925,103208,26020,0.294871479272842,"GMY",1,8779000,8000,14092,189899,66811,14737,0.172433733940125,NA,0,4,0,6717.5419921875
2255939,2,255,1939,"USA",1,7,65,980000,334,47898,829091,131028,37772,0.181971088051796,"GMY",1,1.2e+07,2750,23733,255050,79798,23627,0.177955895662308,NA,0,0,0,6717.5419921875
2255941,2,255,1941,"USA",1,6,55,6301000,1801,75150,1031214,133402,38183,0.244494512677193,"GMY",1,28900000,7100,20836,264396,90617,25412,0.202387169003487,NA,0,0,0,6717.5419921875
2255942,2,255,1942,"USA",1,6,53,26001000,3859,78047,1103469,134860,38377,0.285455197095871,"GMY",1,36900000,7028,20480,268595,91207,25412,0.175550237298012,NA,0,0,0,6717.5419921875
2255943,2,255,1943,"USA",1,6,52,72109000,9045,80592,1169553,136739,38554,0.345632195472717,"GMY",1,44800000,6957,20758,273895,90784,25412,0.153598308563232,NA,0,0,0,6717.5419921875
2255944,2,255,1944,"USA",1,5,58,8.7e+07,11452,81322,1247643,138397,38898,0.350641697645187,"GMY",1,50736000,6128,18318,250837,90238,25412,0.136212766170502,NA,0,0,0,6717.5419921875
2255945,2,255,1945,"USA",1,6,64,9e+07,12123,72304,1219068,139928,39100,0.383863538503647,"GMY",1,10648000,5300,10000,133062,89697,23627,0.079876571893692,NA,0,0,0,6717.5419921875
2265958,2,265,1958,"USA",1,5,90,45503008,2411,77342,1437859,174882,49733,0.234469965100288,"GDR",0,465300,99,3430,77152,17355,3613,0.00968517176806927,NA,0,0,0,NA
2265961,2,265,1961,"USA",1,5,111,47808000,2307,88917,1447002,183691,50941,0.210654854774475,"GDR",0,289001,139,3867,85932,17125,3491,0.00904200971126556,NA,0,0,0,NA
2265985,2,265,1985,"USA",1,5,161,245154000,2244,80067,2466405,238466,60260,0.137314572930336,"GDR",0,7981000,242,7853,181757,16644,4445,0.00885091535747051,NA,0,0,0,NA
2290961,2,290,1961,"USA",1,5,111,47808000,2307,88917,1447002,183691,50941,0.210654854774475,"POL",0,1071000,305,7234,77271,29965,6297,0.0144405150786042,NA,0,0,0,7183.61572265625
2300853,2,300,1853,"USA",0,5,40,4605,21,730,11570,25736,1496,0.0787437483668327,"AUH",1,10937,514,241,1207,36866,888,0.0872488543391228,NA,0,0,0,NA
2300915,2,300,1915,"USA",1,8,45,257648,174,32667,580731,100546,24008,0.222082704305649,"AUH",1,2013000,3800,2667,28000,53025,4126,0.0624243021011353,NA,0,0,0,NA
2300917,2,300,1917,"USA",1,8,44,658584,644,45784,710959,103268,25310,0.244028180837631,"AUH",1,2862000,839,2896,6891,53898,3257,0.0400612950325012,NA,0,0,0,NA
2300918,2,300,1918,"USA",1,7,50,7014226,2897,45176,743925,103208,26020,0.294871479272842,"AUH",1,2133000,839,-9,3897,54340,2642,0.0318686626851559,NA,0,0,0,NA
2305960,2,305,1960,"USA",1,5,107,45380000,2306,90067,1421218,180671,50966,0.215443834662437,"AUS",0,72724,35,3163,12008,7048,2270,0.00363127724267542,NA,0,0,0,7129.66650390625
2310941,2,310,1941,"USA",1,6,55,6301000,1801,75150,1031214,133402,38183,0.244494512677193,"HUN",0,110555,-9,782,8655,9344,1357,0.004810088314116,NA,0,0,0,7342.42724609375
2310942,2,310,1942,"USA",1,6,53,26001000,3859,78047,1103469,134860,38377,0.285455197095871,"HUN",0,-9,350,784,9122,9396,1362,0.00661424174904823,NA,0,0,0,7342.42724609375
2310951,2,310,1951,"USA",1,5,76,33398000,3249,95435,1325948,154878,44711,0.319499462842941,"HUN",0,149672,155,1290,8770,9428,1609,0.00512048555538058,NA,0,0,0,7342.42724609375
2315953,2,315,1953,"USA",1,5,79,49621008,3555,101250,1347597,160184,46581,0.311158359050751,"CZE",0,764401,250,4366,36480,12820,1781,0.0108006624504924,NA,0,0,0,NA
2315957,2,315,1957,"USA",1,5,89,44548000,2796,102253,1494767,171984,49087,0.255048602819443,"CZE",0,967198,250,5166,46643,13358,1865,0.0103961313143373,NA,0,0,0,NA
2315961,2,315,1961,"USA",1,5,111,47808000,2307,88917,1447002,183691,50941,0.210654854774475,"CZE",0,1111500,310,7043,59156,13780,1958,0.0113344406709075,NA,0,0,0,NA
2315985,2,315,1985,"USA",1,5,161,245154000,2244,80067,2466405,238466,60260,0.137314572930336,"CZE",0,4849000,210,15036,112883,15499,2918,0.00838137324899435,NA,0,0,0,NA
2325902,2,325,1902,"USA",1,8,43,39722,111,15187,300106,79163,15258,0.207668200135231,"ITA",1,13638,276,135,5652,32700,3277,0.0284553840756416,NA,0,0,0,7224.7392578125
2325903,2,325,1903,"USA",1,8,44,43814,106,14768,356268,80632,15812,0.210496455430984,"ITA",1,14385,270,187,5771,32830,3348,0.0289586633443832,NA,0,0,0,7224.7392578125
2325941,2,325,1941,"USA",1,6,55,6301000,1801,75150,1031214,133402,38183,0.244494512677193,"ITA",1,541238,-9,2063,15703,44830,8432,0.0200505349785089,NA,0,0,0,7224.7392578125
2325942,2,325,1942,"USA",1,6,53,26001000,3859,78047,1103469,134860,38377,0.285455197095871,"ITA",1,493476,3750,1934,15057,45100,8574,0.0352170877158642,NA,0,0,0,7224.7392578125
2325943,2,325,1943,"USA",1,6,52,72109000,9045,80592,1169553,136739,38554,0.345632195472717,"ITA",1,412981,1702,1727,3388,44830,8682,0.021931491792202,NA,0,0,0,7224.7392578125
2339958,2,339,1958,"USA",1,5,90,45503008,2411,77342,1437859,174882,49733,0.234469965100288,"ALB",0,40027,31,0,750,1507,117,0.000498652399983257,NA,0,0,0,7770.42041015625
2345946,2,345,1946,"USA",1,4,66,45133984,3030,60421,1188144,141389,39725,0.363988369703293,"YUG",0,301243,159,202,3952,15186,876,0.00534075638279319,NA,0,0,0,NA
2345992,2,345,1992,"USA",1,7,181,286892000,1920,84322,2856725,255391,65413,0.148244857788086,"YUG",0,1300000,137,667,26253,10448,2381,0.00233009085059166,NA,0,0,0,NA
2345993,2,345,1993,"USA",1,7,186,297600000,1810,88793,2921265,258132,66072,0.15345162153244,"YUG",0,-9,100,181,23418,10482,2809,0.00203220522962511,NA,0,0,0,NA
2345994,2,345,1994,"USA",1,7,187,293214000,1710,91244,2962511,260602,66457,0.145680174231529,"YUG",0,2979000,130,139,22450,10516,3236,0.0025397390127182,NA,0,0,0,NA
2345995,2,345,1995,"USA",1,7,187,277834000,1620,95191,2996708,262755,66945,0.140370950102806,"YUG",0,3111000,130,182,23951,10547,3663,0.00261185015551746,NA,0,0,0,NA
2345996,2,345,1996,"USA",1,7,187,277254000,1570,95535,3055692,265284,67433,0.138412430882454,"YUG",0,1502000,105,689,27048,10574,4091,0.00227947765961289,NA,0,0,0,NA
2345998,2,345,1998,"USA",1,7,187,279702000,1510,98658,3126886,274028,69572,0.141516864299774,"YUG",0,1585000,105,980,28924,10635,3638,0.0023324943613261,NA,0,0,0,NA
2345999,2,345,1999,"USA",1,7,190,292147000,1490,97427,3161089,276218,70642,0.142507985234261,"YUG",0,1654000,105,230,21841,10637,3251,0.00203884579241276,NA,0,0,0,NA
2345000,2,345,2000,"USA",1,7,191,303136000,1366,101803,3283713,278357,75342,0.142687663435936,"YUG",0,1826000,98,696,24416,10640,2864,0.00207344372756779,NA,0,0,0,NA
2350983,2,350,1983,"USA",1,5,160,217198000,2201,76762,2378677,234307,58856,0.132941901683807,"GRC",0,2526137,177,755,37439,9847,2088,0.00307559664361179,NA,0,0,1,8259.7900390625
2350984,2,350,1984,"USA",1,5,161,237052000,2222,83940,2467563,236348,59259,0.135594040155411,"GRC",0,2412598,197,772,35985,9896,2086,0.00305711175315082,NA,0,0,1,8259.7900390625
2355941,2,355,1941,"USA",1,6,55,6301000,1801,75150,1031214,133402,38183,0.244494512677193,"BUL",0,-9,-9,0,1185,6700,336,0.00166130671277642,NA,0,0,0,7920.0947265625
2355942,2,355,1942,"USA",1,6,53,26001000,3859,78047,1103469,134860,38377,0.285455197095871,"BUL",0,-9,-9,0,1458,6770,342,0.00171594321727753,NA,0,0,0,7920.0947265625
2355943,2,355,1943,"USA",1,6,52,72109000,9045,80592,1169553,136739,38554,0.345632195472717,"BUL",0,-9,-9,0,1762,6830,347,0.00176602555438876,NA,0,0,0,7920.0947265625
2355944,2,355,1944,"USA",1,5,58,8.7e+07,11452,81322,1247643,138397,38898,0.350641697645187,"BUL",0,-9,450,0,1731,6880,353,0.00340246339328587,NA,0,0,0,7920.0947265625
2355951,2,355,1951,"USA",1,5,76,33398000,3249,95435,1325948,154878,44711,0.319499462842941,"BUL",0,75488,200,7,3304,7258,676,0.00308318831957877,NA,0,0,0,7920.0947265625
2360941,2,360,1941,"USA",1,6,55,6301000,1801,75150,1031214,133402,38183,0.244494512677193,"ROM",0,-9,-9,288,10213,13550,1103,0.00530870165675879,NA,0,0,0,NA
2360942,2,360,1942,"USA",1,6,53,26001000,3859,78047,1103469,134860,38377,0.285455197095871,"ROM",0,-9,-9,318,10800,13610,1106,0.00540414080023766,NA,0,0,0,NA
2360943,2,360,1943,"USA",1,6,52,72109000,9045,80592,1169553,136739,38554,0.345632195472717,"ROM",0,-9,-9,351,10574,13610,1109,0.00543611031025648,NA,0,0,0,NA
2360944,2,360,1944,"USA",1,5,58,8.7e+07,11452,81322,1247643,138397,38898,0.350641697645187,"ROM",0,-9,975,206,7880,13700,1111,0.00817835330963135,NA,0,0,0,NA
2360951,2,360,1951,"USA",1,5,76,33398000,3249,95435,1325948,154878,44711,0.319499462842941,"ROM",0,318660,269,644,16192,16464,1397,0.00682084960862994,NA,0,0,0,NA
2365918,2,365,1918,"USA",1,7,50,7014226,2897,45176,743925,103208,26020,0.294871479272842,"RUS",0,258741,-9,402,18041,143450,4983,0.037396926432848,NA,0,2,0,7834.546875
2365919,2,365,1919,"USA",1,5,51,11217796,1173,35228,648393,104514,26723,0.381283342838287,"RUS",0,1417699,1550,199,14673,142265,3566,0.0630601868033409,NA,0,2,0,7834.546875
2365920,2,365,1920,"USA",1,5,59,1657118,343,42809,743808,106461,27428,0.289566367864609,"RUS",0,1183426,3050,194,13063,139675,4031,0.103200651705265,NA,0,2,0,7834.546875
2365946,2,365,1946,"USA",1,4,66,45133984,3030,60421,1188144,141389,39725,0.363988369703293,"RUS",1,8764724,2500,13346,179782,174000,28110,0.1225411221385,NA,0,2,0,7834.546875
2365948,2,365,1948,"USA",1,4,72,10960998,1446,80413,1396394,147208,42019,0.294659703969955,"RUS",1,13157894,2900,18639,232947,178000,30636,0.163999557495117,NA,0,2,0,7834.546875
2365949,2,365,1949,"USA",1,4,75,13503000,1615,70740,1199344,149767,43216,0.273166358470917,"RUS",1,13964622,3600,23291,264543,175000,31982,0.167917922139168,NA,0,2,0,7834.546875
2365951,2,365,1951,"USA",1,5,76,33398000,3249,95435,1325948,154878,44711,0.319499462842941,"RUS",1,20126000,5000,31350,297152,183190,34855,0.173162877559662,NA,0,2,0,7834.546875
2365953,2,365,1953,"USA",1,5,79,49621008,3555,101250,1347597,160184,46581,0.311158359050751,"RUS",1,25527632,5800,38128,337873,189490,37987,0.173120871186256,NA,0,2,0,7834.546875
2365954,2,365,1954,"USA",1,5,82,42786000,3302,80115,1302449,163026,47007,0.28094008564949,"RUS",1,28064976,5800,41434,372065,192709,39656,0.184527724981308,NA,0,2,0,7834.546875
2365956,2,365,1956,"USA",1,5,87,41773008,2806,104522,1492506,168903,48389,0.260613799095154,"RUS",1,26749408,5100,48698,467891,199658,42711,0.170196548104286,NA,0,2,0,7834.546875
2365957,2,365,1957,"USA",1,5,89,44548000,2796,102253,1494767,171984,49087,0.255048602819443,"RUS",1,27624304,4500,51176,518622,203169,45119,0.167266637086868,NA,0,2,0,7834.546875
2365958,2,365,1958,"USA",1,5,90,45503008,2411,77342,1437859,174882,49733,0.234469965100288,"RUS",1,30241936,3900,54920,559868,206775,47102,0.170953392982483,NA,0,2,0,7834.546875
2365959,2,365,1959,"USA",1,5,89,46614000,2328,84773,1513627,177830,50320,0.228964731097221,"RUS",1,34498608,3600,59971,596500,210498,49172,0.171201184391975,2365,2,0,0,7834.546875
2365960,2,365,1960,"USA",1,5,107,45380000,2306,90067,1421218,180671,50966,0.215443834662437,"RUS",1,36960032,3600,65294,629705,214329,51252,0.17179000377655,2365,2,0,0,7834.546875
2365961,2,365,1961,"USA",1,5,111,47808000,2307,88917,1447002,183691,50941,0.210654854774475,"RUS",1,43662960,3000,70756,660194,218145,53420,0.173759043216705,2365,2,0,0,7834.546875
2365962,2,365,1962,"USA",1,5,117,52381008,2807,89202,1508570,186538,50916,0.209911420941353,"RUS",1,49976192,3000,78307,702972,221730,55680,0.176337197422981,2365,2,0,2,7834.546875
2365963,2,365,1963,"USA",1,5,119,52295008,2700,99120,1589655,189242,50891,0.207966476678848,"RUS",1,4.7e+07,3110,80231,762749,225063,58035,0.171280026435852,2365,2,0,2,7834.546875
2365964,2,365,1964,"USA",1,5,122,51213008,2687,115281,1610682,191889,50866,0.202982574701309,"RUS",1,4.7e+07,3110,85038,816976,228149,60490,0.167493641376495,2365,2,0,2,7834.546875
2365965,2,365,1965,"USA",1,5,125,51827008,2660,119260,1700357,194303,50841,0.201539099216461,"RUS",1,4.6e+07,2780,91021,872487,230936,63050,0.164546981453896,2365,2,0,0,7834.546875
2365966,2,365,1966,"USA",1,5,129,67572000,3090,121655,1784048,196560,50815,0.208669453859329,"RUS",1,4.8e+07,3800,96907,926754,233533,65717,0.166316449642181,2365,2,0,0,7834.546875
2365967,2,365,1967,"USA",1,5,130,75448000,3380,115406,1903194,198712,50790,0.208548113703728,"RUS",1,5.2e+07,3900,102224,975330,235994,68496,0.166741445660591,2365,2,0,0,7834.546875
2365969,2,365,1969,"USA",1,5,133,81446000,3460,128152,2198902,202677,53117,0.197950810194016,"RUS",1,68053000,4200,110330,1170302,240554,74480,0.170331686735153,2365,2,0,0,7834.546875
2365970,2,365,1970,"USA",1,5,134,77827008,3070,119309,2276904,205052,55468,0.180969178676605,"RUS",1,77200000,4300,116000,1201525,242767,75424,0.171434834599495,2365,2,0,0,7834.546875
2365972,2,365,1972,"USA",1,5,140,77639000,2323,120875,2396418,209896,55652,0.164743155241013,"RUS",1,88900000,4000,126000,1343439,247501,80004,0.170835703611374,2365,2,0,0,7834.546875
2365973,2,365,1973,"USA",1,5,141,78385000,2206,136804,2490304,211909,55743,0.158819437026978,"RUS",1,96410000,4000,131000,1411644,249802,83806,0.167409837245941,2365,2,0,0,7834.546875
2365977,2,365,1977,"USA",1,5,152,100925000,2060,113701,2619481,220239,55713,0.141824409365654,"RUS",1,1.49e+08,3900,147000,1689825,259029,95626,0.173553511500359,2365,2,0,0,7834.546875
2365978,2,365,1978,"USA",1,5,154,109247000,2060,124314,2612982,222585,56208,0.139674380421638,"RUS",1,1.63e+08,3900,151000,1766924,261253,97367,0.170851767063141,2365,2,0,0,7834.546875
2365979,2,365,1979,"USA",1,5,156,122279000,2033,123688,2659868,225055,56702,0.137216106057167,"RUS",1,1.8e+08,3900,149000,1801221,263404,98267,0.167325392365456,2365,2,0,0,7834.546875
2365980,2,365,1980,"USA",1,5,156,143981000,2050,101456,2584210,227726,57197,0.133114591240883,"RUS",1,2.01e+08,3900,148000,1889798,265484,100807,0.168692752718925,2365,2,0,0,7834.546875
2365981,2,365,1981,"USA",1,5,159,169888000,2101,109614,2502657,229966,57825,0.13800747692585,"RUS",1,2.21e+08,3900,148000,1875977,267622,102370,0.169493585824966,2365,2,0,0,7834.546875
2365982,2,365,1982,"USA",1,5,159,196345000,2168,67656,2380353,232188,58453,0.129588901996613,"RUS",1,2.37e+08,3900,147000,1934992,269901,105020,0.171491682529449,2365,2,0,0,7834.546875
2365983,2,365,1983,"USA",1,5,160,217198000,2201,76762,2378677,234307,58856,0.132941901683807,"RUS",1,2.5e+08,3900,153000,1980186,272368,107452,0.172174915671349,2365,2,0,0,7834.546875
2365984,2,365,1984,"USA",1,5,161,237052000,2222,83940,2467563,236348,59259,0.135594040155411,"RUS",1,2.64e+08,3900,154000,2013912,274874,109611,0.16980217397213,2365,2,0,0,7834.546875
2365985,2,365,1985,"USA",1,5,161,245154000,2244,80067,2466405,238466,60260,0.137314572930336,"RUS",1,2.75e+08,3900,155000,2162292,277334,112227,0.175650253891945,2365,2,0,0,7834.546875
2365986,2,365,1986,"USA",1,5,161,265480000,2269,74032,2468629,240651,61261,0.135287314653397,"RUS",1,287600000,3900,161000,2175553,280016,114802,0.174537181854248,2365,2,0,0,7834.546875
2365997,2,365,1997,"USA",1,7,187,276324000,1530,98485,3114015,267901,68503,0.139552921056747,"RUS",1,6.4e+07,1300,48502,1041076,147105,67365,0.0560038462281227,2365,2,0,0,7834.546875
2365999,2,365,1999,"USA",1,7,190,292147000,1490,97427,3161089,276218,70642,0.142507985234261,"RUS",1,56800000,900,51510,1034481,147196,66234,0.0514766909182072,2365,2,0,0,7834.546875
2365000,2,365,2000,"USA",1,7,191,303136000,1366,101803,3283713,278357,75342,0.142687663435936,"RUS",1,5.2e+07,1004,59136,1056740,146934,66484,0.0514740645885468,2365,2,0,0,7834.546875
2365011,2,365,2011,"USA",1,7,195,6.87e+08,1564,86398,3205649,314912,180792,0.142858892679214,"RUS",1,51594000,1046,68852,1297289,143438,53312,0.0398481711745262,2365,2,0,0,7834.546875
2365013,2,365,2013,"USA",1,7,195,600400000,1520,86878,3222039,315537,187325,0.132641986012459,"RUS",1,68163000,845,69008,1317036,143597,55136,0.0390270799398422,2365,2,0,0,7834.546875
2365014,2,365,2014,"USA",1,7,195,5.81e+08,1492,88174,3315793,317719,190421,0.129408046603203,"RUS",1,70048000,845,71461,1335859,143761,55623,0.0391917079687119,2365,2,0,0,7834.546875
2380917,2,380,1917,"USA",1,8,44,658584,644,45784,710959,103268,25310,0.244028180837631,"SWD",0,45922,100,581,2749,5779,723,0.00425279187038541,NA,0,0,0,6644.2529296875
2437004,2,437,2004,"USA",1,7,192,455908000,1450,99681,3267987,295487,162073,0.151448100805283,"CDI",0,188000,17,0,17364,17144,3989,0.00118241040036082,NA,0,0,0,7959.88916015625
2450998,2,450,1998,"USA",1,7,187,279702000,1510,98658,3126886,274028,69572,0.141516864299774,"LBR",0,46000,-9,0,1202,2666,580,0.00018435443053022,NA,0,0,4,7523.65185546875
2520008,2,520,2008,"USA",1,7,194,616073000,1498,91350,3258397,306657,172381,0.147515311837196,"SOM",0,-9,-9,0,3977,9140,2118,0.000676800962537527,NA,0,0,0,12600.1396484375
2600904,2,600,1904,"USA",1,8,44,47918,110,14082,353388,82166,16387,0.204941630363464,"MOR",0,-9,10,0,0,4003,137,0.00139807316008955,NA,0,0,0,6146.91796875
2620973,2,620,1973,"USA",1,5,141,78385000,2206,136804,2490304,211909,55743,0.158819437026978,"LIB",0,370370,20,0,3093,2052,936,0.000693797948770225,NA,0,0,0,7818.32373046875
2620979,2,620,1979,"USA",1,5,156,122279000,2033,123688,2659868,225055,56702,0.137216106057167,"LIB",0,3e+06,51,0,13149,2632,1767,0.00183516903780401,NA,0,0,0,7818.32373046875
2620981,2,620,1981,"USA",1,5,159,169888000,2101,109614,2502657,229966,57825,0.13800747692585,"LIB",0,557244,55,0,13334,2859,2044,0.00113842799328268,NA,0,0,0,7818.32373046875
2620982,2,620,1982,"USA",1,5,159,196345000,2168,67656,2380353,232188,58453,0.129588901996613,"LIB",0,3310000,55,0,12093,2980,2182,0.00172196398489177,NA,0,0,0,7818.32373046875
2620983,2,620,1983,"USA",1,5,160,217198000,2201,76762,2378677,234307,58856,0.132941901683807,"LIB",0,4223000,68,0,14958,3106,2321,0.00201210496015847,NA,0,0,0,7818.32373046875
2620984,2,620,1984,"USA",1,5,161,237052000,2222,83940,2467563,236348,59259,0.135594040155411,"LIB",0,5225000,90,0,16225,3237,2459,0.00233467994257808,NA,0,0,0,7818.32373046875
2620985,2,620,1985,"USA",1,5,161,245154000,2244,80067,2466405,238466,60260,0.137314572930336,"LIB",0,-9,91,0,18822,3374,2598,0.00159191305283457,NA,0,0,0,7818.32373046875
2620986,2,620,1986,"USA",1,5,161,265480000,2269,74032,2468629,240651,61261,0.135287314653397,"LIB",0,1410000,91,0,19846,3517,2736,0.00161665154155344,NA,0,0,0,7818.32373046875
2620988,2,620,1988,"USA",1,5,161,281935000,2250,90631,2669996,245021,62689,0.134468868374825,"LIB",0,1390000,86,0,26911,3821,3013,0.00164767750538886,NA,0,0,0,7818.32373046875
2620989,2,620,1989,"USA",1,5,161,294880000,2240,87722,2745073,247342,63402,0.148238658905029,"LIB",0,1510000,86,0,30679,3982,3152,0.00178963085636497,NA,0,0,0,7818.32373046875
2620011,2,620,2011,"USA",1,7,195,6.87e+08,1564,86398,3205649,314912,180792,0.142858892679214,"LIB",0,-9,76,100,20080,6103,2338,0.00136410619597882,NA,0,0,0,7818.32373046875
